Pstng Date,Material,Material Description,Quantity,Mat. Doc.,Annexure Ref,Annexure date
4/9/2015,999-AYC395001-E,"Resistor,0E,1/10W,5%,0603",1222,2015201621,30,4/9/2015
4/9/2015,999-AYC395275-E,Resistor 390 Ohms 5% SMD RC0603 1/16W,250,2015201621,30,4/9/2015
4/9/2015,999-AYC395501-E,"Resistor,4.7K,1/10W,5%,0603",1500,2015201621,30,4/9/2015
4/9/2015,999-AYC395519-E,Resistor 301K 5% SMD RC0603 1/16W,200,2015201621,30,4/9/2015
4/9/2015,999-AYC595251-E,"Resistor, 49.9 Ohm, 1206 (3216),  ą1%, S",227,2015201621,30,4/9/2015
4/9/2015,999-AYC595501-E,"Resistor,4.7K,1/4W,5%,1206",650,2015201621,30,4/9/2015
4/9/2015,999-AYC595750-E,"Resistor,1M,1/4W,5%,1206",300,2015201621,30,4/9/2015
4/9/2015,999-AYCB93502-E,Resistor 10 Kilo Ohms 1% 1/4W RC0204 Siz,200,2015201621,30,4/9/2015
4/9/2015,999-AYCB93504-E,Resistor 274 Kilo Ohms 1% 1/4W RC0204 Si,208,2015201621,30,4/9/2015
4/9/2015,999-AYCGA3250-E,Resistor 10 Ohms 1% 1/4W thin film RC020,900,2015201621,30,4/9/2015
4/9/2015,999-AYCGA3253-E,Resistor 200 Ohms 1% 1/4W thin film RC02,200,2015201621,30,4/9/2015
4/9/2015,999-AYCGA3254-E,Resistor 82 Ohms 1% 1/4W thin film RC020,300,2015201621,30,4/9/2015
4/9/2015,999-AYCGA3503-E,Resistor 40.2 Kilo Ohms 1% 1/4W thin fil,300,2015201621,30,4/9/2015
4/9/2015,999-AYCGA3504-E,Resistor 200 Kilo Ohms 1% 1/4W thin film,300,2015201621,30,4/9/2015
4/9/2015,999-BVC000005-E,"Oscillator,48.0000MHz,3.3V,Comm Grade,ą1",99,2015201621,30,4/9/2015
4/9/2015,999-CLC000207-E,LM20 Analog output Temperature sensor SC,598,2015201621,30,4/9/2015
4/9/2015,999-CLC000221-E,Totem Pole 5A(peak) gate driver SOT23-6,750,2015201621,30,4/9/2015
4/9/2015,103-CDC000003-M,HANDLE-MC1 CONVERGENCE,190,2015201619,31,4/9/2015
4/9/2015,110-CGC000036-M,STICKER MC16S-2x2488M,10,2015201619,31,4/9/2015
4/9/2015,111-CGC000012-M,STICKER INSULATION 95x10 mm MC16 MADM,200,2015201619,31,4/9/2015
4/9/2015,120-CGC000010-M,STICKER CARD INSULATION-OME6110,20,2015201619,31,4/9/2015
4/9/2015,130-CDA000058-M,DPU12 Tray assembly for RAD,36,2015201619,31,4/9/2015
4/9/2015,130-CGC000038-M,STICKER ELAN01-TJ100ME,20,2015201619,31,4/9/2015
4/9/2015,130-CGC000121-M,Sticker DPU12-TJ100ME,39,2015201619,31,4/9/2015
4/9/2015,160-CDC000064-M,EMI GASKET-5 FINGERS,700,2015201619,31,4/9/2015
4/9/2015,170-CCA000032-M,FACE PLATE ASSY FOR OFA OF TJ1600-6,30,2015201619,31,4/9/2015
4/9/2015,170-CCA000033-M,FACE PLATE ASSY FOR OFA OF TJ1600-6,36,2015201619,31,4/9/2015
4/9/2015,170-CDA000024-M,TOP PLATE HEAT SPREADER ASSY,42,2015201619,31,4/9/2015
4/9/2015,170-CGC000005-M,STICKER TJ1700 FTU,150,2015201619,31,4/9/2015
4/9/2015,170-CGC000006-M,STICKER TJ1700 OAM,180,2015201619,31,4/9/2015
4/9/2015,170-CGC000041-M,STICKER PFU3-TJ1600C,186,2015201619,31,4/9/2015
4/9/2015,170-CGC000051-M,STICKER TJ1600,155,2015201619,31,4/9/2015
4/9/2015,170-CGC000056-M,STICKER FOR OFA TJ1600-6,17,2015201619,31,4/9/2015
4/9/2015,170-CGC000058-M,Insulation Left,75,2015201619,31,4/9/2015
4/9/2015,170-CGC000059-M,Insulation Right,75,2015201619,31,4/9/2015
4/9/2015,203-CDA000002-M,PSU PANEL ASSY-MC1 CONVERGENCE,82,2015201619,31,4/9/2015
4/9/2015,203-CDA000023-M,LTC8 TRAY ASSY-TJ1310,95,2015201619,31,4/9/2015
4/9/2015,203-CDC000016-M,FLASH CARD FILLER-TJ1310,95,2015201619,31,4/9/2015
4/9/2015,203-CGC000003-M,STICKER PSU-MC1 CONVERGENCE,87,2015201619,31,4/9/2015
4/9/2015,203-CGC000018-M,STICKER LTC8-TJ1310,95,2015201619,31,4/9/2015
4/9/2015,998-BZA000283-X,CONNECTORISED FAN ASSY DPU4-OME6130,190,2015201619,31,4/9/2015
4/9/2015,998-CFA000005-M,Heat sink Fabricated 50mm x 10mm x 21.5m,21,2015201619,31,4/9/2015
4/9/2015,998-CFA000006-M,HEAT SINK ASSY-DPU9,179,2015201619,31,4/9/2015
4/9/2015,998-CFC000001-M,Heatsink HalfBrick 3U,85,2015201619,31,4/9/2015
4/9/2015,998-CFC000023-M,HEATSINK 37x37x26 FINNED,95,2015201619,31,4/9/2015
4/9/2015,998-CFC000031-M,HEAT SINK-DPU9,216,2015201619,31,4/9/2015
4/9/2015,999-ACC757503-E,"Cap,X7R,220nF,1812,100V,20%",350,2015201619,31,4/9/2015
4/9/2015,999-AJC000040-E,FUSE 170 VDC FAST ACTING TELECOM 60A PCB,5,2015201619,31,4/9/2015
4/9/2015,999-AYC000054-E,Resistor 2.2 Ohms +/- 5% 0.33 W  SMD 120,300,2015201619,31,4/9/2015
4/9/2015,999-AYC000152-E,"Resistor,22K,1/10W,5%,0603",300,2015201619,31,4/9/2015
4/9/2015,999-AYC000161-E,"Resistor,3M,1/10W,5%,0603",520,2015201619,31,4/9/2015
4/9/2015,999-AYC000327-E,Resistor 2.26K 1% SMD RC0603 1/10W,1000,2015201619,31,4/9/2015
4/9/2015,999-AYC000556-E,10 Ohms 700 Joules  10% High Energy Non-,200,2015201619,31,4/9/2015
4/9/2015,999-AYC395512-E,Resistor 27K3 5% SMD RC0603 1/16W,250,2015201619,31,4/9/2015
4/9/2015,999-AYC595504-E,Resistor 10Kilo Ohms 5% RC1206 1/8W,200,2015201619,31,4/9/2015
4/9/2015,999-BEC000148-E,"Xilinx FPGA, Spartan-3 (XC3S200AN), -4 S",55,2015201619,31,4/9/2015
4/9/2015,999-CAC000242-E,CONN RJ 45 INV MOD JACK 8/8 RT WITH LED,100,2015201619,31,4/9/2015
4/9/2015,999-CFC000005-M,Heat Sink -LTPSU,85,2015201619,31,4/9/2015
4/9/2015,999-CFC000019-M,28(W)X28(L)X6(H)mmXmmXmm Push pin type,20,2015201619,31,4/9/2015
4/9/2015,999-CFC000020-M,BGA Heatsink,20,2015201619,31,4/9/2015
4/9/2015,999-CFC000022-M,28.5(W)X28.5(L)X10(H)mmXmmXmm Push pin t,25,2015201619,31,4/9/2015
4/9/2015,999-CFC000091-M,lectrically Insulating Thermally Conduc,2200,2015201619,31,4/9/2015
4/9/2015,999-CHC000006-X,"Heat shrink sleeve 8mm, UL Rated, Black",400,2015201619,31,4/9/2015
4/9/2015,999-CJC000002-M,Southco offset ejector Left-TJ1700,42,2015201619,31,4/9/2015
4/9/2015,999-CJC000003-M,Southco offset ejector Right-TJ1700,35,2015201619,31,4/9/2015
4/9/2015,999-CKC000138-E,Power converter Isolated(1500VDC) DC-DC,10,2015201619,31,4/9/2015
4/9/2015,001-PCCSY5R03-E,Bareboard TEJAS CLOCK SYNCHRONIZATION MO,96,2015201579,32,4/9/2015
4/9/2015,130-PCC000029-E,Bareboard ELAN01 2GE+8FE STM-8 Uplink,5,2015201579,32,4/9/2015
4/9/2015,170-PCC000019-E,Bareboard of TJ1700FTU2 - Fan tray unit,16,2015201579,32,4/9/2015
4/9/2015,999-ABC000001-E,"Ferrite Bead 3A, 1206 Package, 120 ohm a",3500,2015201579,32,4/9/2015
4/9/2015,999-ACC000006-E,"Cap,NPO,39pF,0603,50V,5%",200,2015201579,32,4/9/2015
4/9/2015,999-ACC000016-E,"Cap,Y5V,100nF,0402,10V,-20 TO 80%",22995,2015201579,32,4/9/2015
4/9/2015,999-ACC000051-E,"Cap,X7R,3.3nF,0603,16V,5%",200,2015201579,32,4/9/2015
4/9/2015,999-ACC000068-E,Capacitor 0.47UF 16V 10% SMD 0603 Indust,446,2015201579,32,4/9/2015
4/9/2015,999-ACC000076-E,"Capacitor,27nF,+/-10%,50V,X7R,0603",290,2015201579,32,4/9/2015
4/9/2015,999-ACC000120-E,"Cap,X7R,2.2uF,1812,100V,20% FlexiTermina",300,2015201579,32,4/9/2015
4/9/2015,999-ACC000121-E,"Cap,X7R,10nF,1812,100V,10% FlexiTerminat",200,2015201579,32,4/9/2015
4/9/2015,999-ACC000230-E,capacitor 47 uF 16V X7R 20% 2220 ceramic,500,2015201579,32,4/9/2015
4/9/2015,999-ACC000366-E,"Cap,X5R,47uF,1206,10V,20%",300,2015201579,32,4/9/2015
4/9/2015,999-ACC317501-E,"Cap,Y5V,100nF,0603,10V,20%",8000,2015201579,32,4/9/2015
4/9/2015,999-AHC916751-E,Capacitor 10uF 10V 10% Case B Tantalum E,4962,2015201579,32,4/9/2015
4/9/2015,999-AHC926001-E,Capacitor 47uF 16V 10% Case C Tantalum E,156,2015201579,32,4/9/2015
4/9/2015,999-AHC936001-E,"Capacitor 10UF 25V 10%  CASE B, Tantalum",300,2015201579,32,4/9/2015
4/9/2015,999-AIC000030-E,Diode  40 V 350 mW 1 A 25pF Junction Cap,1137,2015201579,32,4/9/2015
4/9/2015,999-AYC000035-E,"Resistor,10K,1W,5%,2512",236,2015201579,32,4/9/2015
4/9/2015,999-AYC000046-E,Resistor 150 KiloOhms 1% 0.125 W  SMD 06,1000,2015201579,32,4/9/2015
4/9/2015,999-AYC000108-E,"Resistor,16.5K,1/10W,1%,0603",1220,2015201579,32,4/9/2015
4/9/2015,999-AYC000146-E,"Resistor,15K,1/10W,5%,0603",279,2015201579,32,4/9/2015
4/9/2015,999-AYC000182-E,Resistor 243K 1% RC1206,300,2015201579,32,4/9/2015
4/9/2015,999-AYC000464-E,"Resistor, 2K, 1%, 1/10W, 0603",500,2015201579,32,4/9/2015
4/9/2015,999-AYC395001-E,"Resistor,0E,1/10W,5%,0603",5689,2015201579,32,4/9/2015
4/9/2015,999-AYC395255-E,"Resistor,100E,1/10W,5%,0603",1000,2015201579,32,4/9/2015
4/9/2015,999-AYC395268-E,"Resistor,200E,1/10W,5%,0603",1800,2015201579,32,4/9/2015
4/9/2015,999-AYC395269-E,"Resistor,470E,1/10W,5%,0603",1017,2015201579,32,4/9/2015
4/9/2015,999-AYC395289-E,Resistor 25 Ohms 5% SMD RC0603 1/16W,500,2015201579,32,4/9/2015
4/9/2015,999-AYC395514-E,Resistor 100K 5% SMD RC0603 1/16W,478,2015201579,32,4/9/2015
4/9/2015,999-AYC593502-E,Resistor 110K 5% RC1206 1/8W,700,2015201579,32,4/9/2015
4/9/2015,999-AYCF15001-E,Resistor 0.01 Ohms 5% 1W Current Sense S,185,2015201579,32,4/9/2015
4/9/2015,999-AYCGA3502-E,Resistor 5.1 Kilo Ohms 1% 1/4W thin film,375,2015201579,32,4/9/2015
4/9/2015,999-AYCGA3508-E,Resistor 432 Kilo Ohms 1% 1/4W thin film,200,2015201579,32,4/9/2015
4/9/2015,999-CBC000001-E,LED Bi-colour Red/Green 2.1v 25mA  4 pin,400,2015201579,32,4/9/2015
4/9/2015,999-CBC000045-E,.Right-Angled SMD Bicolor 3.2x1.0x1.7mm,1000,2015201579,32,4/9/2015
4/9/2015,999-ACC000013-E,"Cap,X5R,10uF,1206,25V,10%",1730,2015201561,33,4/9/2015
4/9/2015,999-ACC000056-E,"Cap,X7R,1nF,1206,200V,10%",350,2015201561,33,4/9/2015
4/9/2015,999-ACC000058-E,"Cap,X7R,560pF,0603,16V,10%",200,2015201561,33,4/9/2015
4/9/2015,999-ACC000078-E,"Capacitor,47nF,+/-10%,16V,X7R,0603",1300,2015201561,33,4/9/2015
4/9/2015,999-ACC000083-E,"Capacitor,0.1uF,+/-10%,100V,X7R,1206",500,2015201561,33,4/9/2015
4/9/2015,999-ACC000100-E,"CAP 100nF,0603,X7R,10% 25V ,-55 /125 C.",1000,2015201561,33,4/9/2015
4/9/2015,999-ACC000142-E,Cap X7R 100pf 0603 25V 10%,1700,2015201561,33,4/9/2015
4/9/2015,999-ACC000186-E,Capacitor X7R 1UF 0805 25V 20%,200,2015201561,33,4/9/2015
4/9/2015,999-ACC000208-E,Capacitor X7R 2.2UF 0805 25V 20%,2200,2015201561,33,4/9/2015
4/9/2015,999-ACC316501-E,"Cap,X7R,2.7nF,0603,10V,10%",400,2015201561,33,4/9/2015
4/9/2015,999-ACC316505-E,"Cap,Y5V,470nF,0603,10V,20%",200,2015201561,33,4/9/2015
4/9/2015,999-AXC000002-E,Transistor 140V 0.6A SOT23 NPN,200,2015201561,33,4/9/2015
4/9/2015,999-AXC000003-E,Transistor 150V 0.6A SOT23 PNP,550,2015201561,33,4/9/2015
4/9/2015,999-AXC000017-E,MOSFET30V 1.2A 0.25Ohms Rds 0.54W Power,200,2015201561,33,4/9/2015
4/9/2015,999-AXC000128-E,MOSFET 60V 190mA 5.3Ohms Rds 0.8W SOT23,950,2015201561,33,4/9/2015
4/9/2015,999-AYC000007-E,Resistor 3KiloOhms 1%  100V Breakdown Vo,1400,2015201561,33,4/9/2015
4/9/2015,999-AYC000014-E,Resistor 3.3 Ohms 1% SMD RC1206  Thick f,1200,2015201561,33,4/9/2015
4/9/2015,999-AYC000068-E,Resistor 10 Ohms 5% 1 W  SMD 2512  Thick,1000,2015201561,33,4/9/2015
4/9/2015,999-AYC000120-E,"Resistor,0E,1/10W,5%,0603",300,2015201561,33,4/9/2015
4/9/2015,999-AYC000128-E,"Resistor,68E,1/10W,5%,0603",350,2015201561,33,4/9/2015
4/9/2015,999-AYC000199-E,Resistor 25.5 kOhms 0.25% SMD RC1206 Thi,330,2015201561,33,4/9/2015
4/9/2015,999-AYC000287-E,Resistor 120 KiloOhms 0.1% 0.25 W SMD 12,354,2015201561,33,4/9/2015
4/9/2015,999-AYC000293-E,Resistor 9.1K 0.1% 0603 SMD,800,2015201561,33,4/9/2015
4/9/2015,999-AYC000366-E,Resistor 1.5k +/-1% 1/10w 0603,650,2015201561,33,4/9/2015
4/9/2015,999-AYC000367-E,Resistor 102k +/-1% 1/10W 0603,200,2015201561,33,4/9/2015
4/9/2015,999-AYC393252-E,"Resistor,15E,1/10W,1%,0603",2000,2015201561,33,4/9/2015
4/9/2015,999-AYC393254-E,Resistor 511ohms 1% SMD RC0603 1/16W,300,2015201561,33,4/9/2015
4/9/2015,999-AYC393504-E,Resistor 56.2 Kilo Ohms 1% SMD RC0603 1/,1300,2015201561,33,4/9/2015
4/9/2015,999-AYC393514-E,"Resistor,36K,1/10W,1%,0603",500,2015201561,33,4/9/2015
4/9/2015,999-AYC395007-E,"Resistor,5.6E,1/10W,5%,0603",200,2015201561,33,4/9/2015
4/9/2015,999-AYC395276-E,Resistor 62 Ohms 5% SMD RC0603 1/16W,300,2015201561,33,4/9/2015
4/9/2015,999-AYC595263-E,Resistor 270 Ohms   5% RC1206 1/8W,350,2015201561,33,4/9/2015
4/9/2015,999-AYC815251-E,"Resistor,390E,1W,5%,2512",700,2015201561,33,4/9/2015
4/9/2015,999-AYCGA3251-E,Resistor 470 Ohms 1% 1/4W thin film RC02,300,2015201561,33,4/9/2015
4/9/2015,999-AYCGA3505-E,Resistor 56.2 Kilo Ohms 1% 1/4W thin fil,200,2015201561,33,4/9/2015
4/9/2015,999-BEC000052-E,IC High-Side Measurement CURRENT SHUNT M,125,2015201561,33,4/9/2015
4/9/2015,999-BHC000001-E,IC TinyLogic UHS Dual Buffer  SMD SC70-6,200,2015201561,33,4/9/2015
4/9/2015,999-BHC000002-E,IC TinyLogic UHS Dual Buffer SMD SC70,200,2015201561,33,4/9/2015
4/9/2015,999-CAC000941-E,Connector 125A 1000V 15mm pinpitch 9pin,50,2015201561,33,4/9/2015
4/9/2015,999-CAC001038-E,"Plug component,  Nominal current 125 A,",75,2015201561,33,4/9/2015
4/9/2015,999-CLC000111-E,IC Adjustable Precision Zener Shunt Regu,820,2015201561,33,4/9/2015
4/9/2015,999-CLC000116-E,IC Dual Non Inverting Schmitt Trigger Bu,300,2015201561,33,4/9/2015
4/9/2015,999-CLC000134-E,IC 3.3V Low Power uP Reset Circuit SMD S,200,2015201561,33,4/9/2015
4/9/2015,999-CLC000204-E,Hot swappable one bi-directional signal,100,2015201561,33,4/9/2015
4/9/2015,999-CLC000223-E,OP-AMP 1MHz 3V to 32V low power SOT23-5,310,2015201561,33,4/9/2015
4/9/2015,999-ACC000017-E,"Cap,Y5V,1uF,0603,10V,20%",350,2015201559,34,4/9/2015
4/9/2015,999-ACC000095-E,"Cap,X7R,100nF,1206,200V,10%",200,2015201559,34,4/9/2015
4/9/2015,999-ACC000172-E,Capacitor 150UF 25V 20% TH 6.3X11 Al Ele,3200,2015201559,34,4/9/2015
4/9/2015,999-ACC757502-E,"Cap,X7R,100nF,1812,100V,20%",500,2015201559,34,4/9/2015
4/9/2015,999-ACC7C6501-E,"Cap,X7R,1nF,1812,2KV,10%",200,2015201559,34,4/9/2015
4/9/2015,999-ACCC57751-E,Capacitor 10UF 100V 20% SMD CASE E Al El,200,2015201559,34,4/9/2015
4/9/2015,999-ADC000038-E,Capacitor 47uF 25V 20% TH 6.3mm Dia 7mm,60,2015201559,34,4/9/2015
4/9/2015,999-AIC000005-E,Diode 200V 1A 35nS 7pF Surface Mount DO-,500,2015201559,34,4/9/2015
4/9/2015,999-AIC000011-E,Diode 100V 12A Dual Common Cathode DPAK,100,2015201559,34,4/9/2015
4/9/2015,999-AIC000061-E,Diode  100V 60A  TH TO220 Schottky Recti,300,2015201559,34,4/9/2015
4/9/2015,999-AIC000119-E,"Diode, 1A, 60V, Schottky diode rectifier",650,2015201559,34,4/9/2015
4/9/2015,999-AJC000009-E,Fuse 4  A  Slow Blow SMD Nano,100,2015201559,34,4/9/2015
4/9/2015,999-AJC000040-E,FUSE 170 VDC FAST ACTING TELECOM 60A PCB,60,2015201559,34,4/9/2015
4/9/2015,999-AJC000042-E,10A 250VAC Fast Acting Ceramic fuse 5x20,350,2015201559,34,4/9/2015
4/9/2015,999-ALC000001-E,Relay 12V 20mA 125V Contact AC Voltage 3,500,2015201559,34,4/9/2015
4/9/2015,999-AOC000030-E,Inductor 477uH 0.5A 1.46 Ohms SMD 13x9.4,350,2015201559,34,4/9/2015
4/9/2015,999-AXC000006-E,MOSFET 50V 0.22A 3.5 Ohms SOT23 N-Channe,250,2015201559,34,4/9/2015
4/9/2015,999-AXC000094-E,MOSFET 100V 21A 38 MilliOhms Rds 100 W P,100,2015201559,34,4/9/2015
4/9/2015,999-AXC000104-E,MOSFET 20V 95A 1.95MilliOhms Rds 85nC SM,650,2015201559,34,4/9/2015
4/9/2015,999-AXC000106-E,OptiMOS3 Power-Transistor N-Channel 100V,74,2015201559,34,4/9/2015
4/9/2015,999-AXC000113-E,OptiMOS3 Power-Transistor N-Channel 150V,350,2015201559,34,4/9/2015
4/9/2015,999-AXC000126-E,OptiMOS3 Power MOSFET N-Channel 150V 40A,650,2015201559,34,4/9/2015
4/9/2015,999-AXC000127-E,MOSFET -200V -6.8A 0.5 Ohm Rds TO-220 P-,300,2015201559,34,4/9/2015
4/9/2015,999-AXCOP0096-E,Opto-Coupler 2.5KV 80-600%Phototransisto,1400,2015201559,34,4/9/2015
4/9/2015,999-AYC000035-E,"Resistor,10K,1W,5%,2512",800,2015201559,34,4/9/2015
4/9/2015,999-AYC000064-E,Resistor 68 Ohms +/- 5% 1 W  SMD 2512  T,200,2015201559,34,4/9/2015
4/9/2015,999-AYC000136-E,"Resistor,22E,1/10W,5%,0603",200,2015201559,34,4/9/2015
4/9/2015,999-AYC000144-E,"Resistor,1.5K,1/10W,5%,0603",200,2015201559,34,4/9/2015
4/9/2015,999-AYC000534-E,Resistor 0.003E +/- 1% 1W  SMD 2010 prec,350,2015201559,34,4/9/2015
4/9/2015,999-AYC000557-E,"Resistor, 5W, 0.5mOhm, 1%, Precision cur",200,2015201559,34,4/9/2015
4/9/2015,999-AYC395251-E,"Resistor,33E,1/10W,5%,0603",20000,2015201559,34,4/9/2015
4/9/2015,999-AYC395255-E,"Resistor,100E,1/10W,5%,0603",5000,2015201559,34,4/9/2015
4/9/2015,999-AYC395500-E,"Resistor,1K,1/10W,5%,0603",1300,2015201559,34,4/9/2015
4/9/2015,999-AYC395509-E,Resistor 80K6 5% SMD RC0603 1/16W,350,2015201559,34,4/9/2015
4/9/2015,999-BAA000001-E,Thermistor Surge Limiter 1 Ohms 30A SSI,20,2015201559,34,4/9/2015
4/9/2015,999-BAA000002-E,Thermistor PTC 5.1Ohms SMD TSV250-130,1200,2015201559,34,4/9/2015
4/9/2015,999-BCC000001-E,Transformer SO16 SMD 1CT:1CT Single Port,700,2015201559,34,4/9/2015
4/9/2015,999-BCC000002-E,Transformer SO20 SMD 1:2 Dual Port T1/E1,105,2015201559,34,4/9/2015
4/9/2015,999-BEC000067-E,"IC Spartan III S 1.2v FPGA family, 896 C",90,2015201559,34,4/9/2015
4/9/2015,999-BEC000079-E,IC FPGA 9280 Slices Virtex-II PRO 8 Tran,95,2015201559,34,4/9/2015
4/9/2015,999-BGC000005-E,IC PROGRAMMABLE CMOS SLIC/CODEC WITH RIN,100,2015201559,34,4/9/2015
4/9/2015,999-BGC000083-E,Ethernet switch with 16 FE Ports and 2-G,150,2015201559,34,4/9/2015
4/9/2015,999-BTC000002-E,Disk 128MB Flash Disc extended temperatu,95,2015201559,34,4/9/2015
4/9/2015,999-BVC000068-E,Oscillator TCXO STRATUM-III  20 MHz 3.3,110,2015201559,34,4/9/2015
4/9/2015,999-CAC000021-E,CONN DISCRETE CABLE HEADER 3 PIN,170,2015201559,34,4/9/2015
4/9/2015,999-CAC000105-E,CONN MIXED POWER PCB MOUNT RT ANGLE MALE,400,2015201559,34,4/9/2015
4/9/2015,999-CAC000107-E,CONN COMPACT FLASH HEADER TOP LEFT EJECT,95,2015201559,34,4/9/2015
4/9/2015,999-CAC000121-E,CONN Right Angled Power D Two M+ One F C,300,2015201559,34,4/9/2015
4/9/2015,999-CAC000192-E,CONN SFP Cage Single Assembly,315,2015201559,34,4/9/2015
4/9/2015,999-CAC000210-E,CONN Inverted Modular Jack 1x4 RJ45 8/8,100,2015201559,34,4/9/2015
4/9/2015,999-CAC000228-E,CONN UNSHROUDED HEADER 1X7 DIA 0.46 STRA,50,2015201559,34,4/9/2015
4/9/2015,999-CAC000554-E,"Power Blade Connector, 2P-12S-2P , Femal",88,2015201559,34,4/9/2015
4/9/2015,999-CAC000667-E,"ZPACK silm UHD connector, Male, Right an",7,2015201559,34,4/9/2015
4/9/2015,999-CAC000941-E,Connector 125A 1000V 15mm pinpitch 9pin,10,2015201559,34,4/9/2015
4/9/2015,999-CAC001283-E,BOX CONTACT SOCKET( MMS-115-01-L-DV),155,2015201559,34,4/9/2015
4/9/2015,999-CKC000138-E,Power converter Isolated(1500VDC) DC-DC,5,2015201559,34,4/9/2015
4/10/2015,001-PCCSY5R13-E,Bareboard Tejas Clock Multiplier Type 04,18,2015201808,40,4/10/2015
4/10/2015,103-PCC000005-E,Bareboard for LTC8,95,2015201808,40,4/10/2015
4/10/2015,999-BGC000022-E,IC Octal E1/T1/J1 LIU LQFP144,85,2015201808,40,4/10/2015
4/10/2015,999-BPC000012-E,IC 64X8 3.3V FLASH MEMORY 90nS SMD 8x14M,10,2015201808,40,4/10/2015
4/10/2015,999-BRC000082-E,"68 PIN QFN PSOC 3 48Mhz, 32kB FLASH, 12b",6,2015201808,40,4/10/2015
4/10/2015,999-CECSPX006-M,SCREW PAN XR SST M2.5X5,1000,2015201808,40,4/10/2015
4/10/2015,999-CECSPX007-M,SCREW PAN XR SST M2.5X6,1000,2015201808,40,4/10/2015
4/13/2015,999-AYC000090-E,Resistor 1.24 KiloOhms 1% 1/16 W  SMD 06,291,2015202052,44,4/13/2015
4/13/2015,999-AYC000212-E,"Resistor,249E,1/16W,1%,0402",500,2015202052,44,4/13/2015
4/13/2015,999-AYC000220-E,"4.99K Ohms, +/- 1% Tolerance, 1/16 W, SM",576,2015202052,44,4/13/2015
4/13/2015,999-AYC000221-E,"8.87K Ohms, +/- 1% Tolerance, 1/16 W, SM",250,2015202052,44,4/13/2015
4/13/2015,999-AYC000222-E,"Resistor,13K,1/16W,1%,0402",500,2015202052,44,4/13/2015
4/13/2015,999-AYC000224-E,"Resistor,357E,1/16W,1%,0402",500,2015202052,44,4/13/2015
4/13/2015,999-AYC000230-E,"Resistor,2K,1/16W,1%,0402",500,2015202052,44,4/13/2015
4/13/2015,999-AYC000345-E,"Resistor,38.3K,1/16W,1%,0402",500,2015202052,44,4/13/2015
4/14/2015,160-CDC000065-M,EMI GASKET-4 FINGERS,400,2015202214,53,4/14/2015
4/15/2015,999-AYC000144-E,"Resistor,1.5K,1/10W,5%,0603",50,2015202334,69,4/15/2015
4/15/2015,999-AZC000004-E,Resistor 22 Ohms 5% 0.063W 100V Breakdow,800,2015202334,69,4/15/2015
4/15/2015,999-BVC000075-E,Oscillator 66.666MHz 3.3V +/-10% 50ppm N,651,2015202334,69,4/15/2015
4/15/2015,999-BVC000094-E,Oscillator TCXO STRATUM-III 20 MHz 3.3 V,474,2015202334,69,4/15/2015
4/17/2015,999-CLC000224-E,IC 25A PWM Internal FET Step-Down Regula,73,2015202950,101,4/17/2015
4/20/2015,999-ABC000002-E,"Ferrite Bead 100mA, 0603 Package, 1000 o",200,2015203342,102,4/20/2015
4/20/2015,999-ACC000010-E,"Cap,X7R,1nF,0402,10V,10%",400,2015203342,102,4/20/2015
4/20/2015,999-ACC000046-E,"Cap,X7R,100pF,0805,50V,20%",200,2015203342,102,4/20/2015
4/20/2015,999-ACC000158-E,Capacitor C0G 10pF +/-0.5pF 16V 0603,200,2015203342,102,4/20/2015
4/20/2015,999-ACC316028-E,"Cap,NPO,15pF,0603,10V,10%",175,2015203342,102,4/20/2015
4/20/2015,999-ACC316255-E,"Cap,X7R,120pF,0603,10V,10%",200,2015203342,102,4/20/2015
4/20/2015,999-ACC326503-E,"Cap,X7R,470nF,0603,16V,10%",200,2015203342,102,4/20/2015
4/20/2015,999-AYC000038-E,Resistor 0.27 Ohms 1% 0.1 W  SMD RC0603,133,2015203342,102,4/20/2015
4/20/2015,999-AYC000050-E,Resistor 0 Ohms 1% 0.063 W 0402 SMD,573,2015203342,102,4/20/2015
4/20/2015,999-AYC000090-E,Resistor 1.24 KiloOhms 1% 1/16 W  SMD 06,250,2015203342,102,4/20/2015
4/20/2015,999-AYC000203-E,"22 Ohms, +/- 1% Tolerance, 1/16 W, SMD 0",160,2015203342,102,4/20/2015
4/20/2015,999-AYC000207-E,"Resistor,100E,1/16W,1%,0402",500,2015203342,102,4/20/2015
4/20/2015,999-AYC000258-E,"Resistor,20K,1/10W,+/-1%,0603",207,2015203342,102,4/20/2015
4/20/2015,999-AYC393501-E,"Resistor,15K,1/10W,1%,0603",250,2015203342,102,4/20/2015
4/20/2015,999-AYC393508-E,Resistor 200 Kilo Ohms 1% SMD RC0603 1/1,200,2015203342,102,4/20/2015
4/20/2015,999-AYC393513-E,Resistor 39 Kilo Ohms 1% SMD RC0603 1/16,200,2015203342,102,4/20/2015
4/20/2015,999-AYC395004-E,Resistor 1 Ohms 5% SMD RC0603 1/16W,297,2015203342,102,4/20/2015
4/20/2015,999-AYC395253-E,"Resistor,27E,1/10W,5%,0603",200,2015203342,102,4/20/2015
4/20/2015,999-AYC395256-E,"Resistor,68E,1/10W,5%,0603",540,2015203342,102,4/20/2015
4/20/2015,999-AYC395265-E,"Resistor,47E,1/10W,5%,0603",200,2015203342,102,4/20/2015
